"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"6654","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"10.9","LVA","F","_Z","2018","PT_POP_AGE"
"6655","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"11","LVA","F","_Z","2019","PT_POP_AGE"
"6656","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"13","LVA","F","_Z","2020","PT_POP_AGE"
"6657","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"13.3","LVA","F","_Z","2021","PT_POP_AGE"
"6658","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"12.1","LVA","F","_Z","2022","PT_POP_AGE"
"6659","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"4.6","LTU","F","_Z","2005","PT_POP_AGE"
"6660","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"4.2","LTU","F","_Z","2006","PT_POP_AGE"
"6661","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"4.3","LTU","F","_Z","2007","PT_POP_AGE"
"6662","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5.2","LTU","F","_Z","2008","PT_POP_AGE"
"6663","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5.4","LTU","F","_Z","2009","PT_POP_AGE"
"6664","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5.2","LTU","F","_Z","2010","PT_POP_AGE"
"6665","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"2.1","LTU","F","_Z","2011","PT_POP_AGE"
"6666","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"2.5","LTU","F","_Z","2012","PT_POP_AGE"
"6667","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"3.4","LTU","F","_Z","2013","PT_POP_AGE"
"6668","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"3","LTU","F","_Z","2014","PT_POP_AGE"
"6669","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"4.9","LTU","F","_Z","2015","PT_POP_AGE"
"6670","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"4.7","LTU","F","_Z","2016","PT_POP_AGE"
"6671","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5","LTU","F","_Z","2017","PT_POP_AGE"
"6672","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"6.2","LTU","F","_Z","2018","PT_POP_AGE"
"6673","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"6.8","LTU","F","_Z","2019","PT_POP_AGE"
"6674","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"7.9","LTU","F","_Z","2020","PT_POP_AGE"
"6675","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.2","LTU","F","_Z","2021","PT_POP_AGE"
"6676","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"10.9","LTU","F","_Z","2022","PT_POP_AGE"
"6677","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"34.2","LUX","F","_Z","2003","PT_POP_AGE"
"6678","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.2","LUX","F","_Z","2004","PT_POP_AGE"
"6679","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.7","LUX","F","_Z","2005","PT_POP_AGE"
"6680","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.6","LUX","F","_Z","2006","PT_POP_AGE"
"6681","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"45.5","LUX","F","_Z","2007","PT_POP_AGE"
"6682","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.4","LUX","F","_Z","2008","PT_POP_AGE"
"6683","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"43.7","LUX","F","_Z","2009","PT_POP_AGE"
"6684","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"46.1","LUX","F","_Z","2010","PT_POP_AGE"
"6685","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42","LUX","F","_Z","2011","PT_POP_AGE"
"6686","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"46.4","LUX","F","_Z","2012","PT_POP_AGE"
"6687","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"45.4","LUX","F","_Z","2013","PT_POP_AGE"
"6688","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"49","LUX","F","_Z","2014","PT_POP_AGE"
"6689","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.5","LUX","F","_Z","2015","PT_POP_AGE"
"6690","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.8","LUX","F","_Z","2016","PT_POP_AGE"
"6691","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"45.5","LUX","F","_Z","2017","PT_POP_AGE"
"6692","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.5","LUX","F","_Z","2018","PT_POP_AGE"
"6693","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"47.6","LUX","F","_Z","2019","PT_POP_AGE"
"6694","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.5","LUX","F","_Z","2020","PT_POP_AGE"
"6695","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"56.7","LUX","F","_Z","2021","PT_POP_AGE"
"6696","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"59.4","LUX","F","_Z","2022","PT_POP_AGE"
"6697","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"32.6","MEX","F","_Z","2000","PT_POP_AGE"
"6698","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"38","MEX","F","_Z","2001","PT_POP_AGE"
"6699","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41","MEX","F","_Z","2002","PT_POP_AGE"
"6700","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41.4","MEX","F","_Z","2005","PT_POP_AGE"
"6701","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41.3","MEX","F","_Z","2006","PT_POP_AGE"
"6702","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"52.7","NLD","F","_Z","2000","PT_POP_AGE"
"6703","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"54.1","NLD","F","_Z","2001","PT_POP_AGE"
"6704","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.6","NLD","F","_Z","2002","PT_POP_AGE"
"6705","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.2","NLD","F","_Z","2003","PT_POP_AGE"
"6706","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"53.4","NLD","F","_Z","2004","PT_POP_AGE"
"6707","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.4","NLD","F","_Z","2006","PT_POP_AGE"
"6708","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.3","NLD","F","_Z","2007","PT_POP_AGE"
"6709","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"54.6","NLD","F","_Z","2008","PT_POP_AGE"
"6710","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"54.3","NLD","F","_Z","2009","PT_POP_AGE"
"6711","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.4","NLD","F","_Z","2010","PT_POP_AGE"
"6712","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"51.9","NLD","F","_Z","2011","PT_POP_AGE"
"6713","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"53.4","NLD","F","_Z","2012","PT_POP_AGE"
"6714","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"54.5","NLD","F","_Z","2013","PT_POP_AGE"
"6715","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"58","NLD","F","_Z","2014","PT_POP_AGE"
"6716","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.6","NLD","F","_Z","2015","PT_POP_AGE"
"6717","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"57.7","NLD","F","_Z","2016","PT_POP_AGE"
"6718","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"57.8","NLD","F","_Z","2017","PT_POP_AGE"
"6719","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"57.9","NLD","F","_Z","2018","PT_POP_AGE"
"6720","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"57.9","NLD","F","_Z","2019","PT_POP_AGE"
"6721","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"62.2","NLD","F","_Z","2020","PT_POP_AGE"
"6722","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"56.5","NLD","F","_Z","2021","PT_POP_AGE"
"6723","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.9","NLD","F","_Z","2022","PT_POP_AGE"
"6724","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"58","NOR","F","_Z","2002","PT_POP_AGE"
"6725","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"51.5","NOR","F","_Z","2005","PT_POP_AGE"
"6726","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"52.1","NOR","F","_Z","2006","PT_POP_AGE"
"6727","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"57","NOR","F","_Z","2007","PT_POP_AGE"
"6728","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"59.8","NOR","F","_Z","2008","PT_POP_AGE"
"6729","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"60.1","NOR","F","_Z","2009","PT_POP_AGE"
"6730","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"61.3","NOR","F","_Z","2010","PT_POP_AGE"
"6731","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"54.1","NOR","F","_Z","2011","PT_POP_AGE"
"6732","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68","NOR","F","_Z","2012","PT_POP_AGE"
"6733","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"60.7","NOR","F","_Z","2013","PT_POP_AGE"
"6734","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"67.1","NOR","F","_Z","2014","PT_POP_AGE"
"6735","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"65.5","NOR","F","_Z","2015","PT_POP_AGE"
"6736","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"62.7","NOR","F","_Z","2016","PT_POP_AGE"
"6737","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.5","NOR","F","_Z","2017","PT_POP_AGE"
"6738","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"63","NOR","F","_Z","2018","PT_POP_AGE"
"6739","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"61","NOR","F","_Z","2019","PT_POP_AGE"
"6740","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"60.6","NOR","F","_Z","2020","PT_POP_AGE"
"6741","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"62.4","NOR","F","_Z","2021","PT_POP_AGE"
"6742","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"59.5","NOR","F","_Z","2022","PT_POP_AGE"
"6743","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.1","POL","F","_Z","2001","PT_POP_AGE"
"6744","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"12.3","POL","F","_Z","2004","PT_POP_AGE"
"6745","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"7.9","POL","F","_Z","2006","PT_POP_AGE"
"6746","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.3","POL","F","_Z","2007","PT_POP_AGE"
"6747","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.9","POL","F","_Z","2008","PT_POP_AGE"
"6748","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.4","POL","F","_Z","2009","PT_POP_AGE"
"6749","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.4","POL","F","_Z","2010","PT_POP_AGE"
"6750","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.6","POL","F","_Z","2011","PT_POP_AGE"
"6751","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.9","POL","F","_Z","2012","PT_POP_AGE"
"6752","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"12.3","POL","F","_Z","2013","PT_POP_AGE"
"6753","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"12.5","POL","F","_Z","2014","PT_POP_AGE"
"6754","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"13.7","POL","F","_Z","2015","PT_POP_AGE"
"6755","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"15.8","POL","F","_Z","2016","PT_POP_AGE"
"6756","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"17.5","POL","F","_Z","2017","PT_POP_AGE"
"6757","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"17.8","POL","F","_Z","2018","PT_POP_AGE"
"6758","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"20.9","POL","F","_Z","2019","PT_POP_AGE"
"6759","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"22.4","POL","F","_Z","2020","PT_POP_AGE"
"6760","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"25.8","POL","F","_Z","2021","PT_POP_AGE"
"6761","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"23.6","POL","F","_Z","2022","PT_POP_AGE"
"6762","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"6.6","PRT","F","_Z","2004","PT_POP_AGE"
"6763","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5","PRT","F","_Z","2005","PT_POP_AGE"
"6764","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5.6","PRT","F","_Z","2006","PT_POP_AGE"
"6765","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"5.5","PRT","F","_Z","2007","PT_POP_AGE"
"6766","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"6.8","PRT","F","_Z","2008","PT_POP_AGE"
"6767","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"7.5","PRT","F","_Z","2009","PT_POP_AGE"
"6768","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.7","PRT","F","_Z","2010","PT_POP_AGE"
"6769","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"7.7","PRT","F","_Z","2011","PT_POP_AGE"
"6770","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.2","PRT","F","_Z","2012","PT_POP_AGE"
"6771","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.1","PRT","F","_Z","2013","PT_POP_AGE"
"6772","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"8.2","PRT","F","_Z","2014","PT_POP_AGE"
"6773","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.3","PRT","F","_Z","2015","PT_POP_AGE"
"6774","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.6","PRT","F","_Z","2016","PT_POP_AGE"
"6775","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"11.9","PRT","F","_Z","2017","PT_POP_AGE"
"6776","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"12.4","PRT","F","_Z","2018","PT_POP_AGE"
"6777","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"12.2","PRT","F","_Z","2019","PT_POP_AGE"
"6778","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"13","PRT","F","_Z","2020","PT_POP_AGE"
"6779","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"14.9","PRT","F","_Z","2021","PT_POP_AGE"
"6780","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"14.4","PRT","F","_Z","2022","PT_POP_AGE"
"6781","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"7","SVK","F","_Z","2005","PT_POP_AGE"
"6782","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"4.8","SVK","F","_Z","2006","PT_POP_AGE"
"6783","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"6.6","SVK","F","_Z","2007","PT_POP_AGE"
"6784","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"9.8","SVK","F","_Z","2008","PT_POP_AGE"
"6785","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"10.7","SVK","F","_Z","2009","PT_POP_AGE"
"6786","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"11.8","SVK","F","_Z","2010","PT_POP_AGE"
"6787","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"13.4","SVK","F","_Z","2011","PT_POP_AGE"
"6788","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"13.5","SVK","F","_Z","2012","PT_POP_AGE"
"6789","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"15.6","SVK","F","_Z","2013","PT_POP_AGE"
"6790","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"15.7","SVK","F","_Z","2014","PT_POP_AGE"
"6791","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"16.7","SVK","F","_Z","2015","PT_POP_AGE"
"6792","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"16.8","SVK","F","_Z","2016","PT_POP_AGE"
"6793","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"19","SVK","F","_Z","2017","PT_POP_AGE"
"6794","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"20.6","SVK","F","_Z","2018","PT_POP_AGE"
"6795","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"20.8","SVK","F","_Z","2019","PT_POP_AGE"
"6796","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"23.6","SVK","F","_Z","2020","PT_POP_AGE"
"6797","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"23.8","SVK","F","_Z","2021","PT_POP_AGE"
"6798","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"22.2","SVK","F","_Z","2022","PT_POP_AGE"
"6799","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"16.6","SVN","F","_Z","2005","PT_POP_AGE"
"6800","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"19.3","SVN","F","_Z","2006","PT_POP_AGE"
"6801","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"21.1","SVN","F","_Z","2007","PT_POP_AGE"
"6802","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"20.5","SVN","F","_Z","2008","PT_POP_AGE"
"6803","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"23.1","SVN","F","_Z","2009","PT_POP_AGE"
"6804","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"24.6","SVN","F","_Z","2010","PT_POP_AGE"
"6805","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"22.4","SVN","F","_Z","2011","PT_POP_AGE"
"6806","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"25.8","SVN","F","_Z","2012","PT_POP_AGE"
"6807","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"25.2","SVN","F","_Z","2013","PT_POP_AGE"
"6808","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"26.6","SVN","F","_Z","2014","PT_POP_AGE"
"6809","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"26.1","SVN","F","_Z","2015","PT_POP_AGE"
"6810","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"28.3","SVN","F","_Z","2016","PT_POP_AGE"
"6811","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31.8","SVN","F","_Z","2017","PT_POP_AGE"
"6812","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"33","SVN","F","_Z","2018","PT_POP_AGE"
"6813","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"33.2","SVN","F","_Z","2019","PT_POP_AGE"
"6814","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"34.1","SVN","F","_Z","2020","PT_POP_AGE"
"6815","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"37.2","SVN","F","_Z","2021","PT_POP_AGE"
"6816","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"38","SVN","F","_Z","2022","PT_POP_AGE"
"6817","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"34","AUT","_T","_Z","2004","PT_POP_AGE"
"6818","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"37.2","AUT","_T","_Z","2005","PT_POP_AGE"
"6819","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.2","AUT","_T","_Z","2006","PT_POP_AGE"
"6820","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41.2","AUT","_T","_Z","2007","PT_POP_AGE"
"6821","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"37.9","AUT","_T","_Z","2008","PT_POP_AGE"
"6822","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41.7","AUT","_T","_Z","2009","PT_POP_AGE"
"6823","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"38.4","AUT","_T","_Z","2010","PT_POP_AGE"
"6824","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.1","AUT","_T","_Z","2011","PT_POP_AGE"
"6825","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.7","AUT","_T","_Z","2012","PT_POP_AGE"
"6826","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.2","AUT","_T","_Z","2013","PT_POP_AGE"
"6827","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"44.5","AUT","_T","_Z","2014","PT_POP_AGE"
"6828","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.9","AUT","_T","_Z","2015","PT_POP_AGE"
"6829","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"44.6","AUT","_T","_Z","2016","PT_POP_AGE"
"6830","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"43.4","AUT","_T","_Z","2017","PT_POP_AGE"
"6831","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"45.9","AUT","_T","_Z","2018","PT_POP_AGE"
"6832","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"44.9","AUT","_T","_Z","2019","PT_POP_AGE"
"6833","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"48.9","AUT","_T","_Z","2020","PT_POP_AGE"
"6834","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"50.4","AUT","_T","_Z","2021","PT_POP_AGE"
"6835","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"46.8","AUT","_T","_Z","2022","PT_POP_AGE"
